Issue Date;Invoice;Boarding Location;Seller;PO;Operation;Customer;CNPJ/CPF;Product;Code;Qty;Tax (IPI);Net Unit Value.;Gross Unit Value.;Total without tax;Total with tax;Freight;Discount Amount;Status;Delivery Date;Notes;Cliente;Contrato
02/04/2026;1121;CURITIBA;Anna Julia;LIVMYEL0701181;RESALE;YELLOT MOB LTDA;48.250.135/0001-31;CARREGADOR VEICULAR CC 120KW M1201000E2EY CCS2+CCS2 RFID-ETHERNET-4G;M1201000E2EYR11001;1;9,75%;53302,96;58499,9986;53302,96;58499,9986;;;Current;14/04/2026;;;
02/04/2026;1122;CURITIBA;Anna Julia;LIVMYEL0701182;RESALE;YELLOT MOB LTDA;48.250.135/0001-31;CARREGADOR VEICULAR CC 120KW M1201000E2EY CCS2+CCS2 RFID-ETHERNET-4G;M1201000E2EYR11001;1;9,75%;53302,96;58499,9986;53302,96;58499,9986;;;Current;14/04/2026;;;
06/04/2026;1126;CURITIBA;Anna Julia;LIVMDUN0701194;RESALE;DU NORT ASIATICA LTDA;60.356.019/0002-88; CARREGADOR (CA) INTELIGENTE PARA VEICULOS ELETRICOS, TIPO 1 E TIPO 2, 7.300W,230VAC, 50/60HZ, IP54;A0070230E11R11302;2;9,75%;2004,56;2200,0046;4009,12;4400,0092;;;Current;In Transit;;;
06/04/2026;1126;CURITIBA;Anna Julia;LIVMDUN0701194;RESALE;DU NORT ASIATICA LTDA;60.356.019/0002-88; CARREGADOR DE ACUMULADOR (CA) INTELIGENTE PARA VEICULOS ELETRICOS, TIPO 2,POTENCIA, 22.000W;A0220400E11R11004;1;9,75%;3553,53;3899,999175;3553,53;3899,999175;;;Current;In Transit;;;
06/04/2026;1126;CURITIBA;Anna Julia;LIVMDUN0701194;RESALE;DU NORT ASIATICA LTDA;60.356.019/0002-88;D0301000E21 - CARREGADOR VEICULAR CC, POTENCIA NOMINAL DE 30KW, DIMENSOES 450 * 145 * 680 MM;D0300380E1EYW11001;2;9,75%;28246,01;30999,99598;56492,02;61999,99195;;;Current;In Transit;;;
06/04/2026;1126;CURITIBA;Anna Julia;LIVMDUN0701194;RESALE;DU NORT ASIATICA LTDA;60.356.019/0002-88;"PEDESTAL PARA ESTACAO DE RECARGA DC30KW; 200X80MM; ACO CARBONO 1020; COM FURACOES; PINTURA ELETROSTATICA;E PARABOLTS";9192220364;2;5,00%;1904,76;1999,998;3809,52;3999,996;;;Current;In Transit;;;
06/04/2026;1127;CURITIBA;Beatriz Sales;LIVMFOR0701203;RESALE;FORMULA COMERCIO DE AUTOMOVEIS LTDA;01.304.124/0005-57;D0301000E21 - CARREGADOR VEICULAR CC, POTENCIA NOMINAL DE 30KW, DIMENSOES 450 * 145 * 680 MM;D0300380E1EYW11001;2;9,75%;28246,01;30999,99598;56492,02;61999,99195;;;Current;07/04/2026;;;
06/04/2026;1127;CURITIBA;Beatriz Sales;LIVMFOR0701203;RESALE;FORMULA COMERCIO DE AUTOMOVEIS LTDA;01.304.124/0005-57;"PEDESTAL PARA ESTACAO DE RECARGA DC30KW; 200X80MM; ACO CARBONO 1020; COM FURACOES; PINTURA ELETROSTATICA;E PARABOLTS";9192220364;2;5,00%;1904,76;1999,998;3809,52;3999,996;;;Current;07/04/2026;;;
06/04/2026;1128;CURITIBA;Beatriz Sales;LIVMEVO0701202;RESALE;EVOLUTION VEICULOS BATEL LIMITADA;63.034.627/0001-83;" CARREGADOR VE LIVOLTEK CC MOTION COMPACT 30 KW; 400VAC;CABO 5M; 100 A; RFID; ETHERNET; 4G; CABO 1XCCS2";C03010E1EAC03010E1EA;1;9,75%;20514,81;22515,00398;20514,81;22515,00398;;;Current;20/04/2026;;;
06/04/2026;1129;CURITIBA;Anna Julia;LIVMM5E0701211;RESALE;M5 ENERGIA GESTAO DE OPERACAO DE ATIVOS DE ENERGIA S.A.;61.344.336/0001-66; CARREGADOR (CA) INTELIGENTE PARA VEICULOS ELETRICOS, TIPO 1 E TIPO 2, 7.300W,230VAC, 50/60HZ, IP54;A0070230E11R11302;35;9,75%;1782,98;1956,82055;62404,3;68488,71925;;;Current;10/04/2026;;;
06/04/2026;1130;CURITIBA;Anna Julia;LIVMMUN0701209;RESALE;MUNICIPIO DE CONCORDIA;83.024.257/0001-00; CARREGADOR DE ACUMULADOR (CA) INTELIGENTE PARA VEICULOS ELETRICOS, TIPO 2,POTENCIA, 22.000W;A0220400E11R11004;1;9,75%;4464,69;4899,997275;4464,69;4899,997275;;;Current;15/04/2026;;CINCATARINA;1341791396
06/04/2026;1131;CURITIBA;Anna Julia;LIVMFUN0701207;RESALE;FUNDO MUNICIPAL DE SAUDE DE INDAIAL;11.355.483/0001-63; CARREGADOR DE ACUMULADOR (CA) INTELIGENTE PARA VEICULOS ELETRICOS, TIPO 2,POTENCIA, 22.000W;A0220400E11R11004;1;9,75%;4464,69;4899,997275;4464,69;4899,997275;;;Current;15/04/2026;;CINCATARINA;1341791396
06/04/2026;1132;CURITIBA;Beatriz Sales;LIVMDIM0701186;RESALE;DIMAS GWM COMERCIO DE AUTOMOVEIS IMPORTADOS LTDA;48.785.806/0001-69;CARREGADOR VEICULAR CC 120KW M1201000E2EY CCS2+CCS2 RFID-ETHERNET-4G;M1201000E2EYR11001;1;9,75%;46041,91;50530,99623;46041,91;50530,99623;;;Current;Waiting Payment;;GWN;1345715387
06/04/2026;1133;CURITIBA;Anna Julia;LIVMFUN0701208;RESALE;FUNDO MUNICIPAL DE SAUDE DE INDAIAL;11.355.483/0001-63; CARREGADOR DE ACUMULADOR (CA) INTELIGENTE PARA VEICULOS ELETRICOS, TIPO 2,POTENCIA, 22.000W;A0220400E11R11004;2;9,75%;4464,69;4899,997275;8929,38;9799,99455;;;Current;15/04/2026;;CINCATARINA;1341791396
06/04/2026;1134;CURITIBA;Kelly Li;LIVDP.O0701214;RESALE;P. O SOLAR ENERGY LTDA;19.407.221/0001-07;"PEDESTAL PARA ESTACAO DE RECARGA DC30KW; 200X80MM; ACO CARBONO 1020; COM FURACOES; PINTURA ELETROSTATICA;E PARABOLTS";9192220364;4;5,00%;2095,24;2200,002;8380,96;8800,008;;;Current;09/04/2026;;;
06/04/2026;1134;CURITIBA;Kelly Li;LIVDP.O0701214;RESALE;P. O SOLAR ENERGY LTDA;19.407.221/0001-07;D0301000E21 - CARREGADOR VEICULAR CC, POTENCIA NOMINAL DE 30KW, DIMENSOES 450 * 145 * 680 MM;D0300380E1EYW11001;4;9,75%;31252,85;34300,00288;125011,4;137200,0115;;;Current;09/04/2026;;;
08/04/2026;1135;CURITIBA;Anna Julia;LIVMDUN0701198;RESALE;DU NORT ASIATICA LTDA;60.356.019/0003-69; CARREGADOR (CA) INTELIGENTE PARA VEICULOS ELETRICOS, TIPO 1 E TIPO 2, 7.300W,230VAC, 50/60HZ, IP54;A0070230E11R11302;2;9,75%;2004,56;2200,0046;4009,12;4400,0092;;;Current;In Transit;;;
08/04/2026;1135;CURITIBA;Anna Julia;LIVMDUN0701198;RESALE;DU NORT ASIATICA LTDA;60.356.019/0003-69; CARREGADOR DE ACUMULADOR (CA) INTELIGENTE PARA VEICULOS ELETRICOS, TIPO 2,POTENCIA, 22.000W;A0220400E11R11004;1;9,75%;3553,53;3899,999175;3553,53;3899,999175;;;Current;In Transit;;;
08/04/2026;1135;CURITIBA;Anna Julia;LIVMDUN0701198;RESALE;DU NORT ASIATICA LTDA;60.356.019/0003-69;D0301000E21 - CARREGADOR VEICULAR CC, POTENCIA NOMINAL DE 30KW, DIMENSOES 450 * 145 * 680 MM;D0300380E1EYW11001;2;9,75%;28246,01;30999,99598;56492,02;61999,99195;;;Current;In Transit;;;
08/04/2026;1135;CURITIBA;Anna Julia;LIVMDUN0701198;RESALE;DU NORT ASIATICA LTDA;60.356.019/0003-69;"PEDESTAL PARA ESTACAO DE RECARGA DC30KW; 200X80MM; ACO CARBONO 1020; COM FURACOES; PINTURA ELETROSTATICA;E PARABOLTS";9192220364;2;5,00%;1904,76;1999,998;3809,52;3999,996;;;Current;In Transit;;;
08/04/2026;1136;CURITIBA;Leonardo Dib;LIVDNEO0701187;RESALE;NEOSOLAR ENERGIA LTDA;12.420.339/0003-98;INVERSORES PARA SISTEMAS FOTOVOLTAICOS GT1-6KD2R11008;GT1-6KD2R11008;10;9,75%;1321,18;1449,99505;13211,8;14499,9505;;;Current;14/04/2026;;;
08/04/2026;1136;CURITIBA;Leonardo Dib;LIVDNEO0701187;RESALE;NEOSOLAR ENERGIA LTDA;12.420.339/0003-98;INVERSOR ON-GRID MONOFASICO GT1-7K5T2R11002 (GT1-7K5T2R11002);GT1-7K5T2R11002;10;9,75%;1594,53;1749,996675;15945,3;17499,96675;;;Current;14/04/2026;;;
09/04/2026;1138;CURITIBA;Anna Julia;LIVMHDT0701217;RESALE;HDT ENERGY IMPORTACAO & EXPORTACAO LTDA;13.846.269/0001-35; MOTION COMPACT 40KW 400VAC-1000VDC 2XCCS2 133A MONTAGEM NA PAREDE POSICAO POS RESERVA MODULO 4G ANATEL;C04010E2EAFER11003;1;9,75%;36446,47;40000,00083;36446,47;40000,00083;;;Current;14/04/2026;;;
09/04/2026;1139;CURITIBA;Anna Julia;LIVMHDT0701191;RESALE;HDT ENERGY IMPORTACAO & EXPORTACAO LTDA;13.846.269/0001-35;CARREGADOR VEICULAR CC 120KW M1201000E2EY CCS2+CCS2 RFID-ETHERNET-4G;M1201000E2EYR11001;1;9,75%;54669,7;59999,99575;54669,7;59999,99575;;;Current;13/04/2026;;;
09/04/2026;1140;CURITIBA;Anna Julia;LIVMYEL0701181;RESALE;GREENV MOBILIDADE ELETRICA BRASIL S.A;13.252.686/0001-50; CARREGADOR (CA) INTELIGENTE PARA VEICULOS ELETRICOS, TIPO 1 E TIPO 2, 7.300W,230VAC, 50/60HZ, IP54;A0070230E11R11302;112;9,75%;1366,74;1499,99715;153074,88;167999,6808;;;Current;10/04/2026;;;
09/04/2026;1140;CURITIBA;Anna Julia;LIVMYEL0701181;RESALE;GREENV MOBILIDADE ELETRICA BRASIL S.A;13.252.686/0001-50; CARREGADOR DE ACUMULADOR (CA) INTELIGENTE PARA VEICULOS ELETRICOS, TIPO 2,POTENCIA, 22.000W;A0220400E11R11004;56;9,75%;2004,56;2200,0046;112255,36;123200,2576;;;Current;10/04/2026;;;
09/04/2026;1142;CURITIBA;Anna Julia;LIVMM5E0701210;RESALE;M5 ENERGIA GESTAO DE OPERACAO DE ATIVOS DE ENERGIA S.A;61.344.336/0001-66;D0301000E21 - CARREGADOR VEICULAR CC, POTENCIA NOMINAL DE 30KW, DIMENSOES 450 * 145 * 680 MM;D0300380E1EYW11001;4;9,75%;24601,37;27000,00358;98405,48;108000,0143;;;Current;16/04/2026;;;
10/04/2026;1148;CURITIBA;Anna Julia;LIVMPSC0701194;RESALE;PS COMBUSTIVEIS LTDA;11.643.823/0001-51;D0301000E21 - CARREGADOR VEICULAR CC, POTENCIA NOMINAL DE 30KW, DIMENSOES 450 * 145 * 680 MM;D0300380E1EYW11001;1;9,75%;22779,04;24999,9964;22779,04;24999,9964;;;Current;16/04/2026;;;
10/04/2026;1149;CURITIBA;Mateus Armando;LIVDDRY0701223;RESALE;ACARTOCENTER CONSTRUCAO A SECO LTDA;05.383.915/0001-47;INVERSOR ON-GRID MONOFASICO GT1-7K5T2R11002 (GT1-7K5T2R11002);GT1-7K5T2R11002;8;9,75%;2551,25;2799,996875;20410;22399,975;;;Current;15/04/2026;;;
10/04/2026;1149;CURITIBA;Mateus Armando;LIVDDRY0701223;RESALE;ACARTOCENTER CONSTRUCAO A SECO LTDA;05.383.915/0001-47;INVERSORES PARA SISTEMAS FOTOVOLTAICOS GT1-6KD2R11008;GT1-6KD2R11008;12;9,75%;1503,42;1650,00345;18041,04;19800,0414;;;Current;15/04/2026;;;
10/04/2026;1151;CURITIBA;Marcelo Leite;LIVPOIW0701189;RESALE;OIW INDUSTRIA ELETRONICA S.A;07.212.549/0006-01;INVERSORES PARA SISTEMAS FOTOVOLTAICOS GT1-6KD2R11008;GT1-6KD2R11008;10;9,75%;1366,74;1499,99715;13667,4;14999,9715;;;Current;16/04/2026;;;
10/04/2026;1151;CURITIBA;Marcelo Leite;LIVPOIW0701189;RESALE;OIW INDUSTRIA ELETRONICA S.A;07.212.549/0006-01;INVERSOR ON-GRID MONOFASICO GT1-7K5T2R11002 (GT1-7K5T2R11002);GT1-7K5T2R11002;5;9,75%;1776,77;1950,005075;8883,85;9750,025375;;;Current;16/04/2026;;;
14/04/2026;1152;CURITIBA;Marcelo Leite;LIVPOIW0701189;RESALE;OIW INDUSTRIA ELETRONICA S.A;07.212.549/0001-99;INVERSORES PARA SISTEMAS FOTOVOLTAICOS GT1-6KD2R11008;GT1-6KD2R11008;15;9,75%;1366,74;1499,99715;20501,1;22499,95725;;;Current;16/04/2026;;;
14/04/2026;1152;CURITIBA;Marcelo Leite;LIVPOIW0701189;RESALE;OIW INDUSTRIA ELETRONICA S.A;07.212.549/0001-99;INVERSOR ON-GRID MONOFASICO GT1-7K5T2R11002 (GT1-7K5T2R11002);GT1-7K5T2R11002;10;9,75%;1776,77;1950,005075;17767,7;19500,05075;;;Current;16/04/2026;;;
16/04/2026;1154;CURITIBA;Beatriz Sales;LIVMEUR0701205;RESALE;EUROVIA AUTO LTDA;60.933.323/0001-60;D0301000E21 - CARREGADOR VEICULAR CC, POTENCIA NOMINAL DE 30KW, DIMENSOES 450 * 145 * 680 MM;D0300380E1EYW11001;1;9,75%;29157,18;32000,00505;29157,18;32000,00505;;;Current;22/04/2026;;;
16/04/2026;1154;CURITIBA;Beatriz Sales;LIVMEUR0701205;RESALE;EUROVIA AUTO LTDA;60.933.323/0001-60;"PEDESTAL PARA ESTACAO DE RECARGA DC30KW; 200X80MM; ACO CARBONO 1020; COM FURACOES; PINTURA ELETROSTATICA;E PARABOLTS";9192220364;1;5,00%;1904,76;1999,998;1904,76;1999,998;;;Current;22/04/2026;;;
17/04/2026;1157;CURITIBA;Anna Julia;LIVMCIA0701226;RESALE;CIA CHARGE ENERGIA SPE LTDA;52.751.599/0001-07;CARREGADOR VEICULAR CC 120KW M1201000E2EY CCS2+CCS2 RFID-ETHERNET-4G;M1201000E2EYR11001;1;9,75%;75626,42;82999,99595;75626,42;82999,99595;;;Current;27/04/2026;;;
17/04/2026;1158;CURITIBA;Anna Julia;LIVMTRO0701224;RESALE;TROOVE COMERCIO E SERVICOS LTDA;58.309.783/0001-70;CARREGADOR VEICULAR CC 120KW M1201000E2EY CCS2+CCS2 RFID-ETHERNET-4G;M1201000E2EYR11001;1;9,75%;94715,26;103949,9979;94715,26;103949,9979;;;Current;22/04/2026;;;
17/04/2026;1159;CURITIBA;Anna Julia;LIVMTRO0701225;RESALE;TROOVE COMERCIO E SERVICOS LTDA;58.309.783/0001-70;CARREGADOR VEICULAR CC 120KW M1201000E2EY CCS2+CCS2 RFID-ETHERNET-4G;M1201000E2EYR11001;1;9,75%;94715,26;103949,9979;94715,26;103949,9979;;;Current;22/04/2026;;;
17/04/2026;1160;CURITIBA;Kariny Maciel;LIVMMOB0701181;RESALE;MOBIX ELETROPOSTOS LTDA;57.369.049/0001-33;CARREGADOR VEICULAR CC 120KW M1201000E2EY CCS2+CCS2 RFID-ETHERNET-4G;M1201000E2EYR11001;1;9,75%;64236,9;70499,99775;64236,9;70499,99775;;;Current;24/04/2026;;;
22/04/2026;1164;CURITIBA;Kelly Li;LIVDJOI0701227;RESALE;JOINING COMERCIO ELETRO-ELETRICOS LTDA;03.317.342/0001-28; CARREGADOR (CA) INTELIGENTE PARA VEICULOS ELETRICOS, TIPO 1 E TIPO 2, 7.300W,230VAC, 50/60HZ, IP54;A0070230E11R11302;20;9,75%;1640,09;1799,998775;32801,8;35999,9755;;;Current;24/04/2026;;;
22/04/2026;1165;CURITIBA;Anna Julia;LIVMHDT0701232;RESALE;HDT ENERGY IMPORTACAO & EXPORTACAO LTDA.;13.846.269/0001-35;"CARREGADOR VE LIVOLTEK CC MOTION COMPACT 60 KW; 400VAC;CABO 5M; 200 A; RFID; ETHERNET; 4G; CABO 2XCCS2";C06010E2EAFGR11003;1;9,75%;45558,09;50000,00378;45558,09;50000,00378;;;Current;Waiting Payment;;;
23/04/2026;1168;CURITIBA;Anna Julia;LIVMADR1301529;RESALE;ADRIANO FEDALTO;020.591.309-13; CARREGADOR (CA) INTELIGENTE PARA VEICULOS ELETRICOS, TIPO 1 E TIPO 2, 7.300W,230VAC, 50/60HZ, IP54;A0070230E11R11302;1;9,75%;2277,9;2499,99525;2277,9;2499,99525;;;Current;In Transit;;;
30/04/2026;1175;CURITIBA;Kelly Li;LIVDCOO0701266;RESALE;COOPERATIVA CHORTITZER LTDA.;-; INVERSORES PARA SISTEMAS FOTOVOLTAICOS ON-GRID GT3 - 25KD1R11008;GT3-25KD1R11008;40;0,00%;3099,07;3099,07;123962,8;123962,8;;;Current;Waiting Shipment;;;
30/04/2026;1175;CURITIBA;Kelly Li;LIVDCOO0701266;RESALE;COOPERATIVA CHORTITZER LTDA.;-; INVERSORES PARA SISTEMAS FOTOVOLTAICOS GT3-15KD1R11008;GT3-15KD1R11008;10;0,00%;2749,175;2749,175;27491,75;27491,75;;;Current;Waiting Shipment;;;
30/04/2026;1175;CURITIBA;Kelly Li;LIVDCOO0701266;RESALE;COOPERATIVA CHORTITZER LTDA.;-; INVERSOR ON-GRID TRIFASICO 75KW 380V 6 MPPT AFCI - GT3-75K-11-2;GT3-75K-11R11002;3;0,00%;9747,076667;9747,076667;29241,23;29241,23;;;Current;Waiting Shipment;;;
30/04/2026;1176;CURITIBA;Samir Sarquis;LIVEMER0701251;RESALE;MERCANTIL LEON SRL;-; INVERSOR TRIFASICO 380V ON-GRID GT3-50KQ1 AFCI;GT3-50KQ1R11002;16;0,00%;5498,35;5498,35;87973,6;87973,6;;;Current;Waiting Shipment;;;
30/04/2026;1177;CURITIBA;Samir Sarquis;LIVEMER0701251;RESALE;MERCANTIL LEON SRL;-; MEDIDOR DE ENERGIA  (CONTADOR DE EL ETRICIDADE)  MONOFASICO PARA CORRENTE ALTERNADA, DIGITAIS-LHE12DRR11001.;LHE12DRR11001;30;0,00%;62,981;62,981;1889,43;1889,43;;;Current;Waiting Shipment;;;
30/04/2026;1177;CURITIBA;Samir Sarquis;LIVEMER0701251;RESALE;MERCANTIL LEON SRL;-;CONTADOR DE ELETRICIDADE INDIRETO TRIF. PARA INSTALACAO EM TRILHO MEDICAO COM TC DE 120A(LHE34DRR12001);LHE34DRR12001;4;0,00%;199,94;199,94;799,76;799,76;;;Current;Waiting Shipment;;;
06/04/2026;3590;FORTALEZA;Renyu Chen;-;RESALE;VOLTAJE LATIN;-;INVERSOR TRIFASICO 480V ON-GRID GT3-60KQM1R12002 AFCI;9140263305;8;0,00%;5395,055;5395,055;43160,44;43764,42;603,98;;Current;06/04/2026;;;
06/04/2026;3591;FORTALEZA;Renyu Chen;-;RESALE;VOLTAJE LATIN;-; INVERSOR TRIFASICO 220V ON-GRID GT3-15KTL1R12002 AFCI;9140263300;92;0,00%;4156,574565;4156,574565;382404,86;388765,66;6360,8;;Current;06/04/2026;;;
06/04/2026;3592;FORTALEZA;Renyu Chen;-;RESALE;VOLTAJE LATIN;-; INVERSOR TRIFASICO 220V ON-GRID GT3-30KQL1R12002 AFCI;9140263303;85;0,00%;5038,893647;5038,893647;428305,96;434723,18;6417,22;;Current;06/04/2026;;;
17/04/2026;3824;FORTALEZA;Marcelo Leite;LIVDEDU0701147;RESALE;EDUARDO JUNQUEIRA DE ARAUJO;490.015.581-00; INVERSORES PARA SISTEMAS FOTOVOLTAICOS ON-GRID GT3 - 25KD1R11008;GT3-25KD1R11008;2;9,75%;3280,18;3599,99755;6560,36;7199,9951;;;Re-invoiced;09/04/2026;;;
17/04/2026;3824;FORTALEZA;Marcelo Leite;LIVDEDU0701147;RESALE;EDUARDO JUNQUEIRA DE ARAUJO;490.015.581-00; CARREGADOR DE ACUMULADOR (CA) INTELIGENTE PARA VEICULOS ELETRICOS, TIPO 2,POTENCIA, 22.000W;A0220400E11R11004;1;9,75%;2733,49;3000,005275;2733,49;3000,005275;;;Current;09/04/2026;;;
29/04/2026;3911;FORTALEZA;Kariny Maciel;LIVMPRI0701218;RESALE;PRIME MOBILIDADE LOCACAO DE EQUIPAMENTOS LTDA;66.015.418/0001-80;CARREGADOR VEICULAR CC 120KW M1201000E2EY CCS2+CCS2 RFID-ETHERNET-4G;M1201000E2EYR11001;1;9,75%;66605,92;73099,9972;66605,92;73099,9972;;;Current;Waiting Shipment;;;
29/04/2026;3912;FORTALEZA;Kariny Maciel;LIVMPRI0701217;RESALE;PRIME MOBILIDADE LOCACAO DE EQUIPAMENTOS LTDA;66.015.418/0001-80;CARREGADOR VEICULAR CC 120KW M1201000E2EY CCS2+CCS2 RFID-ETHERNET-4G;M1201000E2EYR11001;1;9,75%;66605,92;73099,9972;66605,92;73099,9972;;;Current;Waiting Shipment;;;
29/04/2026;3915;FORTALEZA;Marcelo Leite;LIVDEDU0701147;RESALE;EDUARDO JUNQUEIRA DE ARAUJO;490.015.581-00; INVERSOR TRIFASICO 380VON-GRID GT3-30KT1 AFCI;GT3-30KT1R11002;2;9,75%;3280,18;3599,99755;6560,36;7199,9951;;;Current;29/04/2026;Rebilling Invoice 3824;;
30/04/2026;3916;FORTALEZA;Samir Sarquis;LIVEMER0701270 ;RESALE;MERCANTIL LEON SRL;-;INVERSOR ON-GRID LIVOLTEK GT1-3K6D1;9120692066;25;0,00%;968,7092;968,7092;24217,73;24217,73;;;Current;Waiting Shipment;;;
30/04/2026;3916;FORTALEZA;Samir Sarquis;LIVEMER0701270 ;RESALE;MERCANTIL LEON SRL;-;INVERSOR ON-GRID MONOFASICO GT1-5KD2 220V AFCI;GT1-5KD2R11008;15;0,00%;1396,986667;1396,986667;20954,80001;20954,80001;;;Current;Waiting Shipment;;;
30/04/2026;3916;FORTALEZA;Samir Sarquis;LIVEMER0701270 ;RESALE;MERCANTIL LEON SRL;-;INVERSOR FOTOVOLTAICO MODELO GT3-15KD1;GT3-15KD1R11001;25;0,00%;3299,01;3299,01;82475,25;82475,25;;;Current;Waiting Shipment;;;
30/04/2026;3916;FORTALEZA;Samir Sarquis;LIVEMER0701270 ;RESALE;MERCANTIL LEON SRL;-;INVERSOR ON-GRID LIVOLTEK GT3-25KD1;GT3-25KD1R11001;18;0,00%;3898,83;3898,83;70178,94;70178,94;;;Current;Waiting Shipment;;;
30/04/2026;3916;FORTALEZA;Samir Sarquis;LIVEMER0701270 ;RESALE;MERCANTIL LEON SRL;-;INVERSOR TRIFASICO 380V ON-GRID GT3-30KT1 AFCI.;GT3-30KT1R11002;6;0,00%;2519,243333;2519,243333;15115,46;15115,46;;;Current;Waiting Shipment;;;
30/04/2026;3916;FORTALEZA;Samir Sarquis;LIVEMER0701270 ;RESALE;MERCANTIL LEON SRL;-;INVERSOR ON-GRID TRIFASICO GT3 -100K-1 380V AFCI;GT3-100K-1R11002;2;0,00%;10391,88;10391,88;20783,76;20783,76;;;Current;Waiting Shipment;;;
30/04/2026;3916;FORTALEZA;Samir Sarquis;LIVEMER0701270 ;RESALE;MERCANTIL LEON SRL;-;INVERSOR ON-GRID TRIFASICO GT3 -125K-1 380V AFCI;GT3-125K-1R11002;10;0,00%;10916,72;10916,72;109167,2;109167,2;;;Current;Waiting Shipment;;;
30/04/2026;3916;FORTALEZA;Samir Sarquis;LIVEMER0701270 ;RESALE;MERCANTIL LEON SRL;-;INVERSORES PARA SISTEMAS FOTOVOLTAICOS HIBRIDO MONOFASICO 7,5KW 220V 2 MPPT AFCI - HP1-7K5S2M;HP1-7K5S2MR11001;5;0,00%;3648,906;3648,906;18244,53;18244,53;;;Current;Waiting Shipment;;;
30/04/2026;3916;FORTALEZA;Samir Sarquis;LIVEMER0701270 ;RESALE;MERCANTIL LEON SRL;-;MEDIDOR DE ENERGIA  (CONTADOR DE ELETRICIDADE)  MONOFASICO PARA CORRENTE ALTERNADA, DIGITAIS-LHE12DRR11001.;LHE12DRR11001;6;0,00%;62,9816667;62,9816667;377,8900002;377,8900002;;;Current;Waiting Shipment;;;
30/04/2026;3916;FORTALEZA;Samir Sarquis;LIVEMER0701270 ;RESALE;MERCANTIL LEON SRL;-;CONTADOR DE ELETRICIDADE INDIRETO TRIF. PARA INSTALACAO EM TRILHO MEDICAO COM TC DE 250A (LHE34DRR12004);LHE34DRR12004;4;0,00%;249,925;249,925;999,7;999,7;;;Current;Waiting Shipment;;;
30/04/2026;3916;FORTALEZA;Samir Sarquis;LIVEMER0701270 ;RESALE;MERCANTIL LEON SRL;-;CONTADOR DE ELETRICIDADE INDIRETO TRIF. PARA INSTALACAO EM TRILHO MEDICAO COM TC DE 120A(LHE34DRR12001);LHE34DRR12001;8;0,00%;199,94;199,94;1599,52;1599,52;;;Current;Waiting Shipment;;;
30/04/2026;3916;FORTALEZA;Samir Sarquis;LIVEMER0701270 ;RESALE;MERCANTIL LEON SRL;-;MEDIDOR DE ENERGIA  (CONTADOR DE ELETRICIDADE)  TRIFASICO PARA CORRENTE ALTERNADA, SMART METER DIGITAL MODELO  LHE34DR;LHE34DRR11001;50;0,00%;115,4654;115,4654;5773,27;5773,27;;;Current;Waiting Shipment;;;
02/04/2026;9120;FORTALEZA;Mateus Gomes;LIVPR- 024/2025;SALE;P. O SOLAR ENERGY LTDA;19.407.221/0001-0; KIT FOTOVOLTAICO 3,168MWP;9140274549;1;0,00%;6660000;6660000;6660000;5800956,26;;859043,74;Current;02/04/2026;;;
07/04/2026;9140;FORTALEZA;Samir Sarquis;4509515434;SALE ON CONSIGMENT;COELBA   COMPANHIA DE ELET  DO ESTADO DA BAHIA;15.139.629/0001-94;BATERIA SOLAR 12MS234.;9120692014;13;9,75%;1428,3918;1567,660001;18569,0934;20379,58001;;;Current;07/04/2026;;;
07/04/2026;9140;FORTALEZA;Samir Sarquis;4509515434;SALE ON CONSIGMENT;COELBA   COMPANHIA DE ELET  DO ESTADO DA BAHIA;15.139.629/0001-94;INVERSOR 12VCC/220VCA 600W.;9191270829;1;9,75%;1078,4692;1183,619947;1078,4692;1183,619947;;;Current;07/04/2026;;;
07/04/2026;9141;FORTALEZA;Samir Sarquis;4509515429;SALE ON CONSIGMENT;COELBA   COMPANHIA DE ELET  DO ESTADO DA BAHIA;15.139.629/0001-94;BATERIA SOLAR 12MS234.;9120692014;3;9,75%;1428,3918;1567,660001;4285,1754;4702,980002;;;Current;07/04/2026;;;
07/04/2026;9142;FORTALEZA;Samir Sarquis;4509515438;SALE ON CONSIGMENT;COELBA   COMPANHIA DE ELET  DO ESTADO DA BAHIA;15.139.629/0001-94;BATERIA SOLAR 12MS234.;9120692014;5;9,75%;1428,3918;1567,660001;7141,959;7838,300003;;;Current;07/04/2026;;;
07/04/2026;9142;FORTALEZA;Samir Sarquis;4509515438;SALE ON CONSIGMENT;COELBA   COMPANHIA DE ELET  DO ESTADO DA BAHIA;15.139.629/0001-94;INVERSOR 12VCC/220VCA 600W.;9191270829;1;9,75%;1078,4692;1183,619947;1078,4692;1183,619947;;;Current;07/04/2026;;;
07/04/2026;9142;FORTALEZA;Samir Sarquis;4509515438;SALE ON CONSIGMENT;COELBA   COMPANHIA DE ELET  DO ESTADO DA BAHIA;15.139.629/0001-94;INVERSOR 24VCC/220VCA 2000W.;9191270832;1;9,75%;3146,287;3453,049983;3146,287;3453,049983;;;Current;07/04/2026;;;
07/04/2026;9143;FORTALEZA;Samir Sarquis;4509515435;SALE ON CONSIGMENT;COELBA   COMPANHIA DE ELET  DO ESTADO DA BAHIA;15.139.629/0001-94;BATERIA SOLAR 12MS234.;9120692014;47;9,75%;1428,3918;1567,660001;67134,4146;73680,02002;;;Current;07/04/2026;;;
